set,language,singer,title,url,views,likes,comments,bonafide_or_spoof
T01,Japanese,Stefanie_Sun,【AI孙燕姿】灌篮高手主题曲,https://www.bilibili.com/video/BV1cM411G7Bz/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,24012,254,37,1
T01,Mandarin,Stefanie_Sun,【AI孙燕姿】《一生有你》Remix Cover 水木年华,https://www.bilibili.com/video/BV1mk4y1K7KD/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5484,80,14,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《遇见》 吉他弹唱版 这确定不是原唱另一个版本？,https://www.bilibili.com/video/BV1Ez4y1n7gh/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,32067,245,31,1
T01,Cantonese,Stefanie_Sun,AI孙燕姿翻唱陈奕迅《一丝不挂》，嗓音清新动人，演绎出一曲温柔恋曲！,https://www.bilibili.com/video/BV1fg4y1K7jT/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,981,8,1,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】--《 园游会》Cover 周杰伦 无损封装，顶级音质,https://www.bilibili.com/video/BV1Gk4y1W7CF/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,39750,542,56,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】麻烦给我的爱人来一杯《Mojito》,https://www.bilibili.com/video/BV1vk4y137y6/?spm_id_from=333.788,98552,2207,104,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】《青花瓷》天青色等烟雨，而我在等你~,https://www.bilibili.com/video/BV1Gs4y167gw/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,31444,434,35,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱许嵩《有何不可》，婉转嗓音诠释恋爱情感，让人心醉！,https://www.bilibili.com/video/BV1Fa4y1A7KH/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1298,26,4,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿再次惊艳！用天籁之音唱出周杰伦的《发如雪》！,https://www.bilibili.com/video/BV1So4y1g72H/?spm_id_from=pageDriver&vd_source=bda8c28f9763524b2b9bd9962b1b4120,12091,70,8,1
T01,Szechuan,Stefanie_Sun,AI孙燕姿离谱翻唱GAI《垃圾话》，嘻哈展现实力RAP！,https://www.bilibili.com/video/BV1Fk4y1u7ns/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1585,10,4,1
T01,Mandarin,Stefanie_Sun,【AI翻唱 不是“孙燕姿”】我落淚情緒零碎 cover Jay （男周女孫，80青春，懂得都懂）,https://www.youtube.com/watch?v=siVU2kGxbSo,15638,118,10,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿cover周杰伦《反方向的钟》，嗓音清新脆嫩，旋律动人心弦，让人陷入深深的思考！,https://www.bilibili.com/video/BV1aX4y1p7FV/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,785,17,2,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿演绎《火火的姑娘》，用音乐唤醒女孩的勇气！,https://www.bilibili.com/video/BV1Wm4y1Y7uE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,545,10,1,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿演绎经典流行曲《达拉崩吧》，动感十足，舞台效果震撼，让人不禁跟着音乐一起high起来！,https://www.bilibili.com/video/BV1Ms4y1F7Dp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,783,8,2,1
T01,Mandarin,Stefanie_Sun,AI翻唱-孙燕姿 我是如此相信~,https://www.bilibili.com/video/BV1BV4y1d7j7/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,695,19,3,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】《双截棍》改编版 习武之人切记，仁者无敌,https://www.bilibili.com/video/BV1rh411T7d4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,142856,1221,72,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】《你就不要想起我》cover.田馥甄,https://www.bilibili.com/video/BV1dg4y1L785/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11539,198,19,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿-暗号（Cover.周杰伦）,https://www.bilibili.com/video/BV1Pz4y147LU/?spm_id_from=333.1007.tianma.5-4-18.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1602,42,4,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《一直很安静》cover 阿桑,https://www.bilibili.com/video/BV1ik4y1a7fm/?spm_id_from=333.788.recommend_more_video.1,715580,14976,785,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】【4K】 漠河舞厅 - cover 陈一发儿,https://www.bilibili.com/video/BV1Qs4y137su/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,177,7,1,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿再次惊艳！用柔美的声线唱出《安和桥》,https://www.bilibili.com/video/BV1vP411Q76B/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,12046,73,7,1
T01,English,Stefanie_Sun,AI孙燕姿翻唱《卡萨布兰卡》，唯美动听，嗓音轻柔迷人，让人陶醉！,https://www.bilibili.com/video/BV1ms4y1r7CH/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,679,9,3,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱任素汐的《我要你》，用音乐诠释爱情的美好,https://www.bilibili.com/video/BV1VV411L7JT/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,587,14,0,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】【4K】 爱如潮水 - cover 张信哲,https://www.bilibili.com/video/BV1yL411a7xo/?spm_id_from=333.788.recommend_more_video.4&vd_source=bda8c28f9763524b2b9bd9962b1b4120,34594,621,62,1
T01,French,Stefanie_Sun,孙燕姿法语版《我的名字叫伊莲》太美了,https://www.bilibili.com/video/BV1Qh4y1R7tZ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,35609,1032,51,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《退后》女声独唱 我已经变了，但也来不及了,https://www.bilibili.com/video/BV1cj411X77U/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,43373,217,17,1
T01,Mandarin,Stefanie_Sun,AI版孙燕姿翻唱谢春花的《借我》，嗓音惊人，感情真挚！,https://www.bilibili.com/video/BV1Wc411M73D/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,480,10,0,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱周杰伦《最长的电影》！同样感动人心！,https://www.bilibili.com/video/BV1gu411s7Zh/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11968,61,7,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿演绎王力宏的《花田错》，完美诠释音乐融合的魅力！,https://www.bilibili.com/video/BV1qh4y147hM/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,16598,137,6,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《寂寞沙洲冷》 重置版 当记忆的线缠绕过往支离破碎....,https://www.bilibili.com/video/BV1fz4y1476Z/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,44521,587,35,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱《羞答答的玫瑰静悄悄地开》，再度诠释华语乐坛的经典！,https://www.bilibili.com/video/BV13X4y1e7pH/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,712,11,2,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱《Melody》，嗓音真是太好听了！,https://www.bilibili.com/video/BV1RW4y1Q7tD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1397,17,1,1
T01,Mandarin,Stefanie_Sun,ai孙燕姿 清明雨上[补档],https://www.bilibili.com/video/BV1Sk4y1a7tv/?spm_id_from=333.337.search-card.all.click,797037,21058,950,1
T01,Mandarin,Stefanie_Sun,【AI孙燕姿】《魔鬼中的天使》 Cover 田馥甄,https://www.bilibili.com/video/BV1Lm4y1j715/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6371,80,11,1
T01,Mandarin,Stefanie_Sun,孙燕姿版《晴天》竟然这么好听，让人瞬间感受到了这个夏天的清新,https://www.bilibili.com/video/BV1Vo4y137qC/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,14048,81,4,1
T01,Mandarin,Stefanie_Sun,听AI孙燕姿翻唱的《告白气球》，完美还原了原唱的感觉,https://www.bilibili.com/video/BV1Zo4y1u7sF/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,12272,347,17,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿深情演绎《精忠报国》，重温爱国情怀,https://www.bilibili.com/video/BV1go4y1M7No/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,46524,845,70,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱《体面》，让人陶醉,https://www.bilibili.com/video/BV1ph4y197m5/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,9260,110,1,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】《退后》 我知道你我都没有错，只是忘了怎么退后~,https://www.bilibili.com/video/BV1yM4y1v7h2/?spm_id_from=333.337.search-card.all.click,203063,4439,317,1
T01,Mandarin,Stefanie_Sun,【震撼人心】AI孙燕姿的《国际歌》让你热血沸腾,https://www.bilibili.com/video/BV1aP411Q7tb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,510512,16318,728,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《第一个清晨》是你让我相信爱 对我慷慨,https://www.bilibili.com/video/BV1u24y1K7wD/?spm_id_from=333.788,237350,3044,189,1
T01,Mandarin,Stefanie_Sun,【AI孙燕姿】《飞鸟和蝉》 Cover 任然,https://www.bilibili.com/video/BV1Dh4y1D7t3/?spm_id_from=333.1007.tianma.1-2-2.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,12513,196,11,1
T01,Mandarin,Stefanie_Sun,【AI翻唱 不是“孙燕姿”】娘子（20年前第一次從電台聽到杰倫的聲音就是這首娘子，如今再讀歌詞才體會到那份意境和情懷）,https://www.youtube.com/watch?v=MPGyB2fvHUk&list=PLqil1-qewx9gnDh3Iwh3Y7P2rdcvXoen9&index=2,8830,141,18,1
T01,Mandarin,Stefanie_Sun,【AI孙燕姿】《独家记忆》Cover陈小春,https://www.bilibili.com/video/BV15V411K7BK/?spm_id_from=333.788.recommend_more_video.-1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5639,171,15,1
T01,Mandarin,Stefanie_Sun,【AI 孙燕姿】《花田错》到底犯了什么错 Cover 王力宏,https://www.bilibili.com/video/BV1rm4y1h7Yw/?spm_id_from=333.788,612258,10632,458,1
T01,Mandarin,Stefanie_Sun,【AI翻唱 不是“孙燕姿”】笼 cover 张碧晨 （7天10亿播放，那姿姿来唱20亿）《消失的她》片尾曲,https://www.youtube.com/watch?v=ii6b7F7eCK4,4389,25,9,1
T01,Mandarin,Stefanie_Sun,AI音乐翻唱《遇见》！不是孙燕姿，却也能让你心动！,https://www.bilibili.com/video/BV1U24y1N7Pd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,16746,90,12,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿cover屠洪刚《霸王别姬》，唱出最经典的悲情，嗓音哽咽动人，令人心痛！,https://www.bilibili.com/video/BV1VF411d7R1/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,842,14,2,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱《樱花草》，唯美动人，嗓音清新甜美，让人沉醉其中！,https://www.bilibili.com/video/BV1HX4y1p76p/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,4396,134,17,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱经典歌曲《折枝花满衣》，嗓音温柔动听,https://www.bilibili.com/video/BV1pz4y1t7oe/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,408,3,5,1
T01,Mandarin,Stefanie_Sun,【AI翻唱 不是“孙燕姿”】三國戀 cover Tank （終於解決京劇的問題）,https://www.youtube.com/watch?v=jC0OkTY3DpA,14196,135,31,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱《会长大的幸福》，温暖嗓音唤起青春回忆，感动人心！,https://www.bilibili.com/video/BV1qh411K7b1/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,770,2,1,1
T01,Mandarin,Stefanie_Sun,听AI孙燕姿翻唱的《半岛铁盒》，完美演绎了周杰伦的曲风,https://www.bilibili.com/video/BV1ho4y1K75U/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,7189,65,2,1
T01,English,Stefanie_Sun,AI孙燕姿翻唱《Love Paradise》，轻柔嗓音带你进入充满甜蜜的爱情世界！,https://www.bilibili.com/video/BV12W4y1S7v3/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,670,10,4,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿诠释经典《把悲伤留给自己》，婉转嗓音唤起共鸣，感人至深！,https://www.bilibili.com/video/BV1RN411S7Xp/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,989,7,2,1
T01,Mandarin,Stefanie_Sun,听AI孙燕姿翻唱的《需要人陪》，感受到了歌曲中的深情,https://www.bilibili.com/video/BV1d14y1D7Yt/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6293,50,4,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《当》 重置完整版 哈啊~ 哈啊~ 哈啊~哈啊~哈,https://www.bilibili.com/video/BV1Wu4y1m7wC/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,91315,2563,165,1
T01,Mandarin,Stefanie_Sun,【AI翻唱 不是“孙燕姿”】父親寫的散文詩 cover 許飛 （祝我的父亲，祝我，也祝頻道的所有父親，节日快樂）,https://www.youtube.com/watch?v=CuTzeCypsHE,3613,29,6,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿版《回到过去》，听了让人瞬间回到青春,https://www.bilibili.com/video/BV16N41117F2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,10077,53,5,1
T01,Mandarin,Stefanie_Sun,【AI孙燕姿】《夏天的风》,https://www.bilibili.com/video/BV1z84y1f7Ef/?spm_id_from=333.1007.tianma.13-3-49.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5935,81,8,1
T01,Mandarin,Stefanie_Sun,【AI孙燕姿】《哭砂》,https://www.bilibili.com/video/BV1vP411s7Ti/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6881,88,11,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《小宇》cover 张震岳,https://www.bilibili.com/video/BV1uh4y1b7QV/?spm_id_from=333.788,140808,3553,137,1
T01,Mandarin,Stefanie_Sun,【AI翻唱 不是“孙燕姿”】大眠 cover 王心凌（心凌大眠已經上傳，點歌接龍按讚繼續） -,https://www.youtube.com/watch?v=oI7NAv1l3pU,4505,44,9,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿翻唱阿桑《一直很安静》，温柔嗓音唱出深情故事，感动人心！,https://www.bilibili.com/video/BV1Ks4y1C7fb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1325,21,2,1
T01,English,Stefanie_Sun,AI孙燕姿翻唱《Rolling in the Deep》，高音爆发令人震撼,https://www.bilibili.com/video/BV1gV4y1y7o6/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1111,14,3,1
T01,Mandarin,Stefanie_Sun,「 AI 孙燕姿 」《成都》 重置完整版 这大概是最好听的成都AI翻唱,https://www.bilibili.com/video/BV1gM4y1W7e2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,36529,345,22,1
T01,Mandarin,Stefanie_Sun,AI翻唱-孙燕姿 我会等,https://www.bilibili.com/video/BV1jL411a7aa/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,338,1,1,1
T01,Mandarin,Stefanie_Sun,AI孙燕姿演绎经典《黄梅戏》，情感真挚动人，唱出了人生百态的无奈与坚强！,https://www.bilibili.com/video/BV1ea4y1c7Vm/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,830,11,3,1
T02,Mandarin,Angela_Chang,破茧（《斗罗大陆》动画2020年新主题曲）,https://www.youtube.com/watch?v=6a0w7_NLAI8,2461241,17391,212,0
T02,Mandarin,Angela_Chang,張韶涵 Angela Zhang[因我而起]Official Video,https://www.youtube.com/watch?v=p__9AVS_M1k,1042702,17561,1392,0
T02,Mandarin,Angela_Chang,張韶涵 Angela Zhang - 親愛的那不是愛情 (官方版MV),https://www.youtube.com/watch?v=HwF1i_6Iwp8,19245388,47595,1776,0
T02,Mandarin,Angela_Chang,張韶涵 Angela Zhang - 不想懂得 (官方版MV),https://www.youtube.com/watch?v=YaJWn-Spxfc,9987296,24036,954,0
T02,Mandarin,Angela_Chang,張韶涵 Angela【還記得嗎】Official MV【HD】,https://www.youtube.com/watch?v=GCKh3quUSPo,475370,2248,142,0
T02,Mandarin,Angela_Chang,Angela 張韶涵 - 淋雨一直走 官方完整HD高清版MV [Keep Walking Official HD MV],https://www.youtube.com/watch?v=WTcodZDH-Oc,41011142,150882,5669,0
T02,Mandarin,Angela_Chang,Angela Zhang - Invisible Wings (Official MV),https://www.youtube.com/watch?v=be2wvNFTLMc,36694851,105326,6335,0
T02,Mandarin,Angela_Chang,【AI翻唱 不是“張韶涵”】開始懂了 cover 孫燕姿（我想怎麼金曲少了，原來燕姿自己還占不少，只能勞煩其他AI歌手來翻唱）,https://www.youtube.com/watch?v=hdlwtUwfgX0&list=PLqil1-qewx9h40Ez7bkOCZ1OSRi79o83E,6367,57,30,1
T02,Mandarin,Angela_Chang,【蒙面AI猜猜猜】逆光 cover 孙燕姿（難道是“張韶涵”來了？如果大家都能猜對的話，該AI歌手就可以揭面出道）,https://www.youtube.com/watch?v=2bYNDt89cBE&list=PLqil1-qewx9h40Ez7bkOCZ1OSRi79o83E&index=3,4038,25,20,1
T02,Mandarin,Angela_Chang,【蒙面AI猜猜猜】一個像夏天一個像秋天 cover 范瑋琪（網友出的主意，讓張來唱，應該聽不出來這聲音吧，所以問題不大）,https://www.youtube.com/watch?v=L6d6Iq-W2dY&list=PLqil1-qewx9h40Ez7bkOCZ1OSRi79o83E&index=2,2097,27,22,1
T02,Mandarin,Angela_Chang,【AI翻唱 不是“張韶涵”】超快感 cover 孫燕姿（感覺對了 Ai要出發）,https://www.youtube.com/watch?v=J_BSeCXeXEU,2786,26,4,1
T02,Mandarin,Cyndi_Wang,[avex官方] 王心凌 Cyndi Wang – 我會好好的 官方完整版MV,https://www.youtube.com/watch?v=Gw4Q7-NBFWs&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=11,1882171,9770,394,0
T02,Mandarin,Cyndi_Wang,王心凌 Cyndi Wang – 大眠 (Official Music Video),https://www.youtube.com/watch?v=VS1lvYuW3LQ&list=RDEM_WlvcThEtHAopKKgjcM0zg&start_radio=1,20850900,82315,3146,0
T02,Mandarin,Cyndi_Wang,王心凌 Cyndi Wang - 不哭 (官方完整版MV),https://www.youtube.com/watch?v=OC1QZH5Oi5A&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=4,15706847,45805,2337,0
T02,Mandarin,Cyndi_Wang,[avex官方] 王心凌 Cyndi Wang – 愛你 官方完整版MV,https://www.youtube.com/watch?v=NAODcPQcy9U&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=22,19289747,63510,4133,0
T02,Mandarin,Cyndi_Wang,[avex官方] 王心凌 Cyndi Wang – Honey 官方完整版MV,https://www.youtube.com/watch?v=COmOMjwnK8U&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=8,1916396,8293,586,0
T02,Mandarin,Cyndi_Wang,王心凌 Cyndi Wang - 黃昏曉 ( 官方完整版MV),https://www.youtube.com/watch?v=0WEpmxzGVWc&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=2,1274075,8287,438,0
T02,Mandarin,Cyndi_Wang,王心凌 Cyndi Wang – 生命中的美好缺憾 (Official Music Video),https://www.youtube.com/watch?v=zMIkbqyfdyM&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=18,737877,7539,604,0
T02,Mandarin,Cyndi_Wang,王心凌 Cyndi Wang – 劈你的雷正在路上 (Official Music Video),https://www.youtube.com/watch?v=tnjh4U-Dnao&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=5,5875706,44238,2732,0
T02,Mandarin,Cyndi_Wang,Cyndi Wang王心凌倾情演唱《第一次爱的人》，勾起无数人的青春回忆！,https://www.youtube.com/watch?v=jWTmveuepAQ&list=RDEM_WlvcThEtHAopKKgjcM0zg&index=3,5408645,24495,1916,0
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】日不落 cover 蔡依林,https://www.youtube.com/watch?v=ZbbeU_SYOPA&list=PLqil1-qewx9gX1Vyga8QCjVVCaMYxCTlf&index=8,8827,47,20,1
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】好汉歌 cover 刘欢 （路見不平一聲吼，AI翻唱笑一笑）,https://www.youtube.com/watch?v=XlHTfO5P7fM&list=PLqil1-qewx9gnDh3Iwh3Y7P2rdcvXoen9&index=3,2343,32,11,1
T02,Mandarin+Japanese,Cyndi_Wang,【AI翻唱 不是“王心凌”】極樂淨土 cover 美依禮芽 （浪姊3&4 第一名融合召喚）,https://www.youtube.com/watch?v=cEJ_D6DymtE&list=PLqil1-qewx9gX1Vyga8QCjVVCaMYxCTlf&index=2,5411,73,19,1
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】一場遊戲一場夢 cover 王傑 （戀愛這個遊戲帶來甜蜜的夢）請大家不要指望AI能超越原唱，謝謝,https://www.youtube.com/watch?v=cuh9T8V9blo&list=PLqil1-qewx9gX1Vyga8QCjVVCaMYxCTlf&index=3,9602,89,32,1
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】突然的自我 cover 伍佰 （王姐怕不只是喝了三杯吧，不要喝多了喔）,https://www.youtube.com/watch?v=zxxJKu_0NyQ&list=PLqil1-qewx9gnDh3Iwh3Y7P2rdcvXoen9&index=12,1909,19,9,1
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】夜曲 cover Jay （夜曲一响，上台領獎）,https://www.youtube.com/watch?v=P3kFsznHs2k&list=PLqil1-qewx9gX1Vyga8QCjVVCaMYxCTlf,11771,79,30,1
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】挪威的森林 cover 伍佰 （誰能逃過伍佰老師的超級控場）,https://www.youtube.com/watch?v=PP6OV_4kBZI&list=PLqil1-qewx9gnDh3Iwh3Y7P2rdcvXoen9&index=9,6374,45,17,1
T02,Mandarin,Cyndi_Wang,【AI翻唱 不是“王心凌”】分飛 cover 徐懷鈺 （王姐，我相信你的聲音可以讓愛變成很甜美）,https://www.youtube.com/watch?v=qNWXF2psyF0&list=PLqil1-qewx9gX1Vyga8QCjVVCaMYxCTlf&index=4,7116,72,30,1
T02,Cantonese,Eason_Chan,041. 活着多好,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=41,39058,305,14,0
T02,Cantonese,Eason_Chan,【4K | 新歌速递】陈奕迅《尘大师》MV 速听！,https://www.bilibili.com/video/BV1Ak4y1h7Gg/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,328114,7034,1759,0
T02,Cantonese,Eason_Chan,【4K60FPS】陈奕迅《Shall We Talk》经典现场！祝大家中秋快乐！,https://www.bilibili.com/video/BV1yG4y1B7nd/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,2398747,63858,1598,0
T02,Cantonese,Eason_Chan,【4K60FPS】陈奕迅《富士山下》神级现场！你听懂了吗？,https://www.bilibili.com/video/BV1H3411C7ZJ/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,15623290,343508,5681,0
T02,Cantonese,Eason_Chan,020. 人来人往,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=20,39058,305,14,0
T02,Mandarin,Eason_Chan,【4K60FPS】陈奕迅《淘汰》神级现场！安慰的淘汰！,https://www.bilibili.com/video/BV1zU4y1H76f/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,3380769,78178,1434,0
T02,Cantonese,Eason_Chan,022. 一生中最爱,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=22,39058,305,14,0
T02,Cantonese,Eason_Chan,【4K60FPS】陈奕迅《无人之境》经典现场！这爱情无人证~,https://www.bilibili.com/video/BV1x54y1G7Z6/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,2580799,53858,1777,0
T02,Cantonese,Eason_Chan,073. 人车志,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=73,39058,305,14,0
T02,Cantonese,Eason_Chan,陈奕迅Eason《最佳损友》高清修复1080p MV,https://www.bilibili.com/video/BV1gU4y1F7d4/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,227700,2631,186,0
T02,Cantonese,Eason_Chan,【4K60FPS】陈奕迅《明年今日》神级现场！希望大家都没有遗憾,https://www.bilibili.com/video/BV11W4y1z73R/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,2048820,65568,2295,0
T02,Cantonese,Eason_Chan,076. 一切还好,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=76,39058,305,14,0
T02,Mandarin,Eason_Chan,012. 我们,https://www.bilibili.com/video/BV1Jo4y1a7pA?p=12,39058,305,14,0
T02,Mandarin,Eason_Chan,【爷青回】陈奕迅《十年》最高音质版本！现象级神曲！,https://www.bilibili.com/video/BV1kf4y1778U/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,7099462,145439,4148,0
T02,Cantonese,Eason_Chan,【4K60FPS】陈奕迅《单车》神级现场！献给所有的父亲！,https://www.bilibili.com/video/BV1dU4y1D7Xt/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,2753350,106407,3333,0
T02,Cantonese,Eason_Chan,4K 全站效果最好 陈奕迅《浮夸》2014韩国MaMa颁奖典礼Asian Music Awards,https://www.bilibili.com/video/BV1bW4y1S7tF/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,1706228,43283,860,0
T02,Cantonese,Eason_Chan,【4K新现场】陈奕迅《葡萄成熟时》神级现场！冬至安康！,https://www.bilibili.com/video/BV1P24y1S7Pc/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,2053852,61006,1955,0
